model_cfg,label_id,tp,fp,fn,dice
sam2_hiera_t.yaml,1,23475,331478,222125,0.07817794599310969
sam2_hiera_t.yaml,6,404391,52143,1452106,0.3496632773188081
sam2_hiera_s.yaml,1,0,8494,245600,0.0
sam2_hiera_s.yaml,6,0,99582,1856497,0.0
sam2_hiera_b+.yaml,1,45362,81975,200238,0.2432689703622864
sam2_hiera_b+.yaml,6,1006367,1828656,850130,0.4290153297865084
sam2_hiera_l.yaml,1,100369,129008,145231,0.422626779823023
sam2_hiera_l.yaml,6,969393,216043,887104,0.6373532881887931
